arc:arcane/vi/holding_everyone_together | Vi | the eldest child who became the family's protector | The oldest sibling, pushed into a parent's role too early, feels responsible for everyone's safety and everyone's mistakes. Angry at a world that seems rigged against her family and impatient with the adult who urges caution, she wants to fix everything herself, and has to learn what that burden costs her and the people she is shielding. | conflicts: control_vs_trust,duty_vs_desire | situations: responsibility_you_didnt_ask_for,caring_for_family,standing_up_to_authority,coming_of_age | tone: tragic
arc:sex_education/jean_milburn/the_expert_who_cant_fix_her_own_home | Jean Milburn | the helper who can't let love in | A person who is an expert at understanding other people's relationships has protected themselves since a painful betrayal by keeping romance casual and pouring everything into their child and career. When someone steady and uncomplicated appears, and their child begins pulling away, they have to face their own need for control, their fear of dependence and the difference between understanding people and actually letting them close. | conflicts: control_vs_trust,independence_vs_connection | situations: falling_for_someone_unexpected,midlife_reinvention,caring_for_family,breakup | tone: bittersweet
arc:sex_education/jean_milburn/when_the_helper_needs_help | Jean Milburn | a strong person learning to accept help | A capable, independent person in midlife is hit by an overwhelming change in their family and their body, and slides into exhaustion and depression while insisting they are coping. Their teenage child quietly becomes the caregiver, and an estranged sibling from a painful shared childhood re-enters their life. It is about admitting you are not okay, accepting help and healing old family wounds. | conflicts: independence_vs_connection,past_vs_future | situations: becoming_a_parent,midlife_reinvention,burnout_at_work,caring_for_family | tone: hopeful
arc:sex_education/adam_groff/the_bully_who_hates_himself | Adam Groff | a bully unlearning shame and anger | A young man raised by a cold, critical parent has only ever learned one emotion he is allowed to show: anger. He lashes out at others, especially those who seem free to be themselves, while hiding confusion about who he is and deep feelings of worthlessness. Slowly, through a few people who see his soft side, he has to learn to name his feelings, take responsibility for the harm he caused and accept who he really is. | conflicts: self_vs_family_expectations,fitting_in_vs_standing_out | situations: identity_and_self_acceptance,difficult_parent,redemption_after_mistakes,confidence_struggle | tone: bittersweet
arc:sex_education/adam_groff/finding_what_hes_good_at | Adam Groff | finding purpose after feeling like a failure | A young man who was always told he was the disappointing one drifts after everything familiar falls away, convinced he isn't good at anything. A modest opportunity doing hands-on, patient work turns out to suit him, and a supportive colleague helps him believe in himself. Along the way he gets a chance to rebuild a relationship with the parent who made him feel like a failure. | conflicts: past_vs_future,safety_vs_growth | situations: new_job,confidence_struggle,starting_over,difficult_parent | tone: hopeful
arc:sex_education/aimee_gibbs/finding_out_what_she_wants | Aimee Gibbs | a people-pleaser discovering her own wants | A warm, eager-to-please person has spent their life going along with what friends and partners want, tolerating being used because belonging feels safer than speaking up. When they're asked what they actually want, they have to discover it for the first time, choose real friendship over status, and learn that they are clever and worthy in their own way. | conflicts: belonging_vs_integrity,fitting_in_vs_standing_out | situations: identity_and_self_acceptance,finding_your_people,confidence_struggle,breakup | tone: hopeful
arc:sex_education/aimee_gibbs/feeling_safe_in_her_body_again | Aimee Gibbs | healing after a stranger's sexual assault | After being sexually assaulted by a stranger in a public place, a cheerful person downplays it, telling herself it wasn't serious. Slowly the aftermath surfaces: avoiding the place it happened, recoiling from a gentle partner, feeling disgusted by her own body. With friends who show up, a therapist and a lot of patience, she works toward trusting her body, setting her own pace in intimacy and reclaiming the everyday spaces that were taken from her. | conflicts: safety_vs_growth,independence_vs_connection | situations: identity_and_self_acceptance,finding_your_people,confidence_struggle,breakup | tone: hopeful
arc:sex_education/jackson_marchetti/the_golden_boy_under_pressure | Jackson Marchetti | the high achiever who can't say he wants out | A person everyone admires for their talent is quietly crumbling under the expectations of a parent who has invested their own dreams in them. Unable to say they want to stop, they turn the pressure on themselves in dangerous ways. It is about the courage to disappoint people you love, accepting help and discovering who you are when you are not performing. | conflicts: self_vs_family_expectations,perfectionism_vs_good_enough | situations: family_expectations,burnout_at_work,career_change,identity_and_self_acceptance | tone: hopeful
arc:sex_education/jackson_marchetti/who_he_is_beyond_the_image | Jackson Marchetti | questioning your identity and where you come from | A person who always fitted a clear, admired image finds themselves attracted to someone who doesn't fit their idea of who they're 'supposed' to like, and has to confront their own assumptions and confusion. At the same time, questions about the parent they never knew resurface. It is about sitting with uncertainty, respecting someone else's identity while working out your own, and recognising which family really shows up for you. | conflicts: holding_on_vs_letting_go,past_vs_future | situations: identity_and_self_acceptance,falling_for_someone_unexpected,unrequited_love,difficult_parent | tone: hopeful
arc:sex_education/ruby_matthews/the_queen_bee_armour | Ruby Matthews | a mean exterior hiding a painful home | Someone who was bullied and humiliated as a child reinvents themselves as untouchable, using control, sharp judgements and status to make sure no one can hurt them again. Behind the image is a home they're ashamed of and a parent who is seriously ill. When someone unexpected gets close and sees the real them, they have to risk vulnerability, and face what happens when you say 'I love you' first. | conflicts: fitting_in_vs_standing_out,control_vs_trust | situations: identity_and_self_acceptance,caring_for_family,falling_for_someone_unexpected,breakup | tone: bittersweet
arc:sex_education/ruby_matthews/starting_over_without_a_crown | Ruby Matthews | losing your status and learning to be kind | A person whose whole identity was built on social power finds themselves somewhere new where none of it counts, lonely and drifting from old friends who have moved on. When the person who humiliated them as a child shows up, they are torn between revenge and something harder. It is about rebuilding belonging from scratch, forgiveness, and discovering that kindness can be a strength. | conflicts: revenge_vs_forgiveness,belonging_vs_integrity | situations: starting_over,loneliness,friendship_ending,finding_your_people | tone: hopeful
arc:squid_game/seong_gi_hun/the_screw_up_who_wants_to_do_right | Seong Gi-hun | a lovable failure desperate to become someone his family can count on | A warm-hearted person whose bad habits and bad luck have wrecked their finances and let down everyone who loves them is handed one last desperate chance to fix it all. Under crushing pressure they have to decide how far they will go, and whether they can stay a decent person when decency seems to cost everything. | conflicts: power_vs_morality,duty_vs_desire | situations: addiction_and_recovery,redemption_after_mistakes,caring_for_family,divorce | tone: bittersweet
arc:squid_game/seong_gi_hun/the_crusade_against_the_system | Seong Gi-hun | survivor's guilt turned into an all-consuming mission | After living through something that destroyed many others, a person cannot go back to ordinary life. They throw themselves into a mission to stop it happening to anyone else. The mission gives their guilt a purpose, but it also costs them relationships and judgment, and it raises the question of what they are willing to sacrifice to be the hero. | conflicts: revenge_vs_forgiveness,past_vs_future | situations: standing_up_to_authority,grief_and_loss,responsibility_you_didnt_ask_for,redemption_after_mistakes | tone: tragic
arc:squid_game/cho_sang_woo/the_golden_boy_who_fell | Cho Sang-woo | the family's pride hiding a catastrophic failure | Someone who was always the smart one, the one everyone expected great things from, has made a disastrous mistake that could ruin the people who believed in them. Too ashamed to admit it, they decide that only winning can undo it. The longer they chase that win, the more they are tempted to treat other people as obstacles. | conflicts: power_vs_morality,self_vs_family_expectations | situations: family_expectations,taking_a_big_risk,losing_a_job,imposter_syndrome | tone: tragic
arc:squid_game/kang_sae_byeok/the_loner_who_trusts_no_one | Kang Sae-byeok | a fiercely independent person learning to let others in | A young person who has had to look after herself and her family alone has learned that trusting people gets you hurt. She keeps everyone at arm's length and carries every burden herself. Surviving now may depend on the one thing she has avoided: letting someone get close. | conflicts: independence_vs_connection,control_vs_trust | situations: caring_for_family,responsibility_you_didnt_ask_for,finding_your_people,moving_somewhere_new | tone: tragic
arc:squid_game/oh_il_nam/one_last_game | Oh Il-nam | facing the end of life by reaching back to childhood | Near the end of their life, someone feels that the years have gone flat and empty, and they reach back to the simple joys of childhood to feel alive one more time. Along the way an unexpected friendship reminds them what connection felt like. It also forces the question of what their life has actually meant. | conflicts: holding_on_vs_letting_go,power_vs_morality | situations: illness_or_injury,loneliness,finding_your_people,grief_and_loss | tone: ambiguous
arc:squid_game/ali_abdul/a_trusting_outsider | Ali Abdul | a trusting outsider exploited by the people he depends on | A person who moved far from home to provide for their family is being cheated by someone with power over them. They are generous, grateful and quick to trust. In an unfamiliar place they lean on the few people who have been kind to them, and they have to work out who really has their back. | conflicts: control_vs_trust,belonging_vs_integrity | situations: moving_somewhere_new,caring_for_family,mentor_and_protege,standing_up_to_authority | tone: tragic
arc:squid_game/hwang_jun_ho/searching_for_a_missing_brother | Hwang Jun-ho | chasing the truth about a sibling you idolised | A person whose older sibling was their role model and once saved their life suddenly loses contact with them. When no one in authority takes it seriously, they go after the truth alone, risking their career and safety. What they find may force them to choose between justice and loyalty to family. | conflicts: truth_vs_protecting_others,duty_vs_desire | situations: standing_up_to_authority,grief_and_loss,family_expectations,career_change | tone: bittersweet
arc:squid_game/ji_yeong/one_real_friend | Ji-yeong | a person with nothing to lose finding one real connection | Someone carrying a painful past has stopped expecting anything from life and hides that behind jokes and indifference. Then one person actually talks to them and listens, and for a short time they feel seen. The question becomes what that single connection is worth to them. | conflicts: independence_vs_connection,holding_on_vs_letting_go | situations: finding_your_people,loneliness,starting_over,difficult_parent | tone: bittersweet
arc:squid_game/jang_deok_su/ruling_through_fear | Jang Deok-su | a bully whose dominance hides deep fear | A person whose life has collapsed through their own reckless choices tries to regain control by dominating everyone around them. They build a following through fear and treat loyalty as something owed to them, never something they give. Underneath the swagger they are terrified, and they suspect the people they rule would turn on them the moment they could. | conflicts: power_vs_morality,control_vs_trust | situations: taking_a_big_risk,addiction_and_recovery,losing_a_job | tone: tragic
arc:stranger_things/eleven/learning_what_a_friend_is | Eleven | learning to trust after a controlled, loveless upbringing | Someone raised under total control, where approval had to be earned and failure was punished, suddenly finds themselves among people who offer kindness for free. They don't know how to trust it, what the rules are, or whether they deserve it. Slowly they have to learn that love isn't conditional on performance, and choose for themselves who their real family is. | conflicts: control_vs_trust,past_vs_future | situations: finding_your_people,difficult_parent,identity_and_self_acceptance,coming_of_age | tone: hopeful
arc:stranger_things/eleven/who_am_i_without_it | Eleven | losing the one thing that made you feel worthy | A person whose whole sense of worth rested on one extraordinary ability loses it, and with it their place in the world. Now ordinary, bullied and pretending to be fine, they have to face the painful past they buried and decide whether they are defined by what they can do, by what was done to them, or by what they choose. In the end the question becomes how much of themselves they owe to the people they love. | conflicts: past_vs_future,duty_vs_desire | situations: identity_and_self_acceptance,confidence_struggle,responsibility_you_didnt_ask_for,moving_somewhere_new | tone: bittersweet
arc:stranger_things/mike_wheeler/refusing_to_give_up_on_a_friend | Mike Wheeler | the loyal friend who won't accept a loss | When someone close to them is suddenly gone and the adults seem to have given up, a young person refuses to accept it and throws themselves into getting them back. Their loyalty is fierce but stubborn: it holds the group together, and it also makes them lash out at the people standing right beside them. Along the way, they discover how much they can feel for someone new. | conflicts: holding_on_vs_letting_go,truth_vs_protecting_others | situations: coming_of_age,finding_your_people,falling_for_someone_unexpected,grief_and_loss | tone: hopeful
arc:stranger_things/mike_wheeler/afraid_of_not_being_needed | Mike Wheeler | feeling ordinary beside someone extraordinary | A person who has always been the planner and the glue of their group starts to feel ordinary next to someone they love who seems far more remarkable. Afraid of being unnecessary, they hold back what they feel and say the wrong things at the worst moments. When real loss arrives, they have to learn to say what matters out loud, and decide how to carry grief without letting it swallow the rest of their life. | conflicts: holding_on_vs_letting_go,independence_vs_connection | situations: confidence_struggle,grief_and_loss,long_distance,caring_for_family | tone: bittersweet
arc:stranger_things/will_byers/nobody_understands_what_i_went_through | Will Byers | living with the aftermath of trauma no one can see | After surviving something terrifying, a young person is expected to go back to normal. Instead they have episodes they can't explain, everyone watches them nervously, and they start hiding what's happening so they won't be treated as broken. The fear inside grows until it threatens to take over completely, and their recovery depends on whether the people who love them can keep reaching the real them. | conflicts: truth_vs_protecting_others,independence_vs_connection | situations: illness_or_injury,loneliness,identity_and_self_acceptance,grief_and_loss | tone: hopeful
arc:stranger_things/will_byers/afraid_to_be_seen | Will Byers | hiding your true self for fear of losing everyone | As friends grow up and pair off, one person feels left behind and quietly carries a truth about who they are and who they love that they're terrified to share. They play the supportive friend while their own heart breaks, convinced that honesty would cost them everyone. The journey is about accepting themselves first, and discovering whether the people they love are bigger than their fears. | conflicts: fitting_in_vs_standing_out,belonging_vs_integrity | situations: identity_and_self_acceptance,unrequited_love,coming_of_age,finding_your_people | tone: hopeful
arc:stranger_things/dustin_henderson/an_unlikely_big_brother | Dustin Henderson | an overlooked kid finding a mentor in an unlikely place | A young person who is easy to overlook, teased for how they look and rejected when they put themselves out there, finds guidance from someone nobody would expect: an older person whose own status has just crumbled. What starts as an awkward alliance becomes a real mentorship in both directions, and the young person learns that being openly enthusiastic and kind is worth more than being cool. | conflicts: fitting_in_vs_standing_out,belonging_vs_integrity | situations: mentor_and_protege,confidence_struggle,finding_your_people,coming_of_age | tone: hopeful
arc:stranger_things/dustin_henderson/standing_by_a_misjudged_friend | Dustin Henderson | defending a misjudged friend against a whole community | A young person finds belonging with an older misfit that everyone else dismisses as trouble. When that friend is blamed for something terrible, they refuse to go along with the crowd. Their loyalty is tested by fear, loss and a community that would rather have a scapegoat than the truth, and they must figure out how to carry anger and grief without letting it eat away at their other friendships. | conflicts: fitting_in_vs_standing_out,holding_on_vs_letting_go | situations: grief_and_loss,standing_up_to_authority,finding_your_people,friendship_ending | tone: bittersweet
arc:stranger_things/max_mayfield/belonging_while_home_is_unsafe | Max Mayfield | a guarded newcomer seeking belonging while home is unsafe | A newcomer with a frightening home life tries to break into a tight-knit friend group that keeps secrets from them. Used to handling everything alone, they act tough and flippant while craving to be let in. As they finally find people who have their back, they also have to confront the person at home who has been scaring them, and sort out what they feel about that relationship. | conflicts: independence_vs_connection,belonging_vs_integrity | situations: finding_your_people,moving_somewhere_new,difficult_parent | tone: bittersweet
arc:stranger_things/max_mayfield/grief_she_cant_say_out_loud | Max Mayfield | survivor's guilt and isolation after a complicated loss | After losing someone they had a painful, complicated relationship with, a person is quietly consumed by guilt over feelings they had before the loss. They withdraw, insist they're fine, and shut out everyone who tries to help, until the darkness feels like it's hunting them. Surviving means saying the unsayable out loud, letting friends hold on to them, and finding the one thing that ties them to life. | conflicts: holding_on_vs_letting_go,independence_vs_connection | situations: grief_and_loss,loneliness,illness_or_injury,finding_your_people | tone: hopeful
arc:stranger_things/jim_hopper/numbing_a_grief_he_wont_face | Jim Hopper | a numb, grieving person finding a reason to care again | Years after a devastating loss, a person has settled into a life of numbing routines: drinking, casual flings, doing the bare minimum. When someone else faces the kind of crisis they once went through, they are forced to wake up and fight. Caring again means facing the guilt they buried, and making hard, compromised choices to protect people who aren't even their own. | conflicts: past_vs_future,truth_vs_protecting_others | situations: grief_and_loss,redemption_after_mistakes,addiction_and_recovery,responsibility_you_didnt_ask_for | tone: hopeful
arc:stranger_things/jim_hopper/a_father_afraid_to_lose_again | Jim Hopper | an overprotective parent learning to let go | A parent who has already lost one child becomes the fiercely protective guardian of another, and their fear turns into control: rules, curfews, explosive arguments. Their love is real, but they struggle to say it, and the child starts to see them as a jailer. The journey is about learning to say what they feel, trusting a growing child with their own choices, and surviving the grief of letting them go. | conflicts: control_vs_trust,holding_on_vs_letting_go | situations: becoming_a_parent,caring_for_family,grief_and_loss,midlife_reinvention | tone: bittersweet
arc:stranger_things/joyce_byers/the_mother_no_one_believes | Joyce Byers | trusting your instincts when everyone says you're wrong | When someone they love is in danger, a parent becomes certain of something no one else will accept. Friends, family and authorities treat them as hysterical, and their other child fears they're falling apart. Holding on means risking their reputation, their relationships and their own sanity on a belief they can't prove, and learning that fierce love can be a strength rather than a weakness. | conflicts: holding_on_vs_letting_go,belonging_vs_integrity | situations: caring_for_family,standing_up_to_authority,grief_and_loss | tone: hopeful
arc:stranger_things/joyce_byers/loving_without_holding_back | Joyce Byers | loving fiercely without holding a child back | A parent who once nearly lost their child cannot stop hovering, and every new sign of trouble sends them into protective overdrive. At the same time they are trying to rebuild their own life and heart after more loss. The journey asks them to let the child become their own person, to trust the judgment of someone they still see as fragile, and to let love back in for themselves. | conflicts: control_vs_trust,safety_vs_growth | situations: caring_for_family,grief_and_loss,starting_over | tone: hopeful
arc:stranger_things/steve_harrington/from_popular_jerk_to_protector | Steve Harrington | a popular person discovering who they want to be | Someone who has always coasted on status and approval realises that the people around them are shallow and that they've been acting like a jerk. Breaking from the crowd costs them their standing, and then their relationship. Stripped of what used to define them, they discover a better version of themselves in the least expected role: looking after people who need them. | conflicts: belonging_vs_integrity,fitting_in_vs_standing_out | situations: redemption_after_mistakes,mentor_and_protege,breakup,identity_and_self_acceptance | tone: hopeful
arc:stranger_things/steve_harrington/life_after_peaking_early | Steve Harrington | finding purpose after peaking early | A person whose best years seem to be behind them ends up in a dead-end job with no plan, still defined by an old relationship and an old image. Through an unlikely friendship that becomes something different from what they hoped, they learn that deep connection doesn't have to look like romance. Their real purpose emerges in showing up for others, even as they keep longing for the family life they picture. | conflicts: past_vs_future,holding_on_vs_letting_go | situations: confidence_struggle,finding_your_people,starting_over,unrequited_love | tone: bittersweet
arc:succession/logan_roy/refusing_to_let_go | Logan Roy | an aging founder who cannot hand over control | A person who built everything from nothing reaches the age when they should pass it on, but cannot imagine anyone being good enough, least of all their own children. They keep their heirs competing for approval they never quite give, because deciding would mean admitting their own time is ending. Love and control have become so tangled that they no longer know the difference. | conflicts: holding_on_vs_letting_go,control_vs_trust | situations: family_expectations,illness_or_injury,mentor_and_protege,sibling_rivalry | tone: tragic
arc:succession/logan_roy/the_childhood_he_never_mentions | Logan Roy | an old wound shaping a hard, guarded person | A person who survived a harsh, frightening childhood built a life in which nobody is allowed to see weakness. Their only surviving sibling is the one person who remembers who they were before, and every meeting turns into an argument. The past is never discussed, but it shows up in every choice they make. | conflicts: past_vs_future,revenge_vs_forgiveness | situations: grief_and_loss,sibling_rivalry,identity_and_self_acceptance | tone: tragic
arc:succession/kendall_roy/chasing_his_fathers_chair | Kendall Roy | the heir who can't win a parent's approval | A person raised from childhood to take over a parent's life's work does everything to prove they deserve it, but the parent keeps moving the finish line. They swing between desperate loyalty and open rebellion, never sure whether they want the parent's love or their place. Underneath the confidence is the fear that without that role they are nothing. | conflicts: self_vs_family_expectations,loyalty_vs_ambition | situations: difficult_parent,family_expectations,sibling_rivalry,standing_up_to_authority | tone: tragic
arc:succession/kendall_roy/staying_sober_under_pressure | Kendall Roy | holding onto recovery while everything falls apart | A person in early recovery is still trying to win back a partner and children they hurt, while the pressure in the rest of their life keeps climbing. Every setback feels like a reason to use again, and the people around them either enable them or use their past against them. Carrying guilt they cannot talk about, they wonder whether being clean is even enough to make them a good person. | conflicts: past_vs_future,truth_vs_protecting_others | situations: addiction_and_recovery,redemption_after_mistakes,divorce,caring_for_family | tone: tragic
arc:succession/shiv_roy/claiming_a_seat_at_the_table | Shiv Roy | the daughter tempted back into the family fold | A person who built an independent career away from a powerful family is offered the thing they secretly always wanted: to be taken seriously by the parent who overlooked them. Accepting means giving up the life and values that made them their own person. They have to compete with siblings who were always assumed to be the heirs, in a world that doesn't take them as seriously. | conflicts: loyalty_vs_ambition,belonging_vs_integrity | situations: family_expectations,career_change,difficult_parent,sibling_rivalry | tone: bittersweet
arc:succession/shiv_roy/love_on_her_own_terms | Shiv Roy | keeping the upper hand in love | A person who learned early that vulnerability is dangerous chooses a partner who loves them more than they love back, because it feels safe. They want commitment and freedom at the same time, and keep testing how much the other person will put up with. The question is what happens when the partner they took for granted stops accepting it. | conflicts: independence_vs_connection,control_vs_trust | situations: identity_and_self_acceptance,breakup,loneliness | tone: ambiguous
arc:succession/roman_roy/the_joker_who_wants_to_be_taken_seriously | Roman Roy | hiding insecurity behind jokes and cruelty | A person who was always treated as the family's weak link protects themselves by making everything a joke, especially their own failures. They crave the approval of the harsh parent who belittled them, and are secretly afraid they really are as useless as everyone assumes. Getting a chance to prove themselves means dropping the act and risking real failure. | conflicts: self_vs_family_expectations,loyalty_vs_ambition | situations: difficult_parent,confidence_struggle,imposter_syndrome,sibling_rivalry | tone: bittersweet
arc:succession/roman_roy/closeness_only_as_a_joke | Roman Roy | fearing intimacy while craving to be known | A person who grew up with humiliation instead of tenderness can only approach closeness sideways, through teasing, shock and games. Ordinary intimacy feels unbearable, while the one relationship that works is strange, unequal and hard to explain. They want to be known, but letting someone in feels like handing them a weapon. | conflicts: independence_vs_connection,fitting_in_vs_standing_out | situations: identity_and_self_acceptance,loneliness,falling_for_someone_unexpected | tone: ambiguous
arc:succession/connor_roy/the_forgotten_eldest | Connor Roy | the overlooked child who wants to matter | The eldest child of a first family grew up largely ignored, and learned to act as though they are above the family drama rather than admit how much it hurts. Now middle-aged and without a real purpose, they latch onto grand plans nobody believes in, hoping that one of them will finally make people pay attention. Underneath it is a simple wish to be loved. | conflicts: fitting_in_vs_standing_out,self_vs_family_expectations | situations: difficult_parent,loneliness,midlife_reinvention,confidence_struggle | tone: bittersweet
arc:succession/connor_roy/paying_for_love | Connor Roy | hoping someone will stay for love | A lonely person enters a relationship that is openly unequal, with one providing money and the other providing company. They sincerely want it to become real love but can never be sure whether the other person would stay without the security. The question is whether a relationship that started as a deal can grow into something both people choose. | conflicts: independence_vs_connection,control_vs_trust | situations: unrequited_love,loneliness,falling_for_someone_unexpected | tone: bittersweet
arc:succession/tom_wambsgans/the_outsider_who_wants_in | Tom Wambsgans | an outsider who will do anything to belong | A person marrying into a powerful, closed world is tolerated but never truly accepted. They swallow humiliation from above while taking it out on anyone below them, and slowly learn that loyalty is only rewarded if you pick the right side. The question is how much of themselves they will trade for a seat at the table. | conflicts: belonging_vs_integrity,loyalty_vs_ambition | situations: finding_your_people,family_expectations,confidence_struggle,becoming_a_manager | tone: ambiguous
arc:succession/tom_wambsgans/loving_someone_who_holds_the_power | Tom Wambsgans | loving more than you're loved back | A person devoted to a partner who is richer, more powerful and less committed accepts one condition after another to keep the relationship. They tell themselves they're happy while resentment quietly builds. The question is what happens when the partner who always gave in finally stops. | conflicts: independence_vs_connection,control_vs_trust | situations: unrequited_love,confidence_struggle,breakup | tone: ambiguous
arc:succession/greg_hirsch/learning_the_price_of_getting_ahead | Cousin Greg | a naive newcomer slowly losing their scruples | A broke, awkward young person gets a foot in the door of a wealthy, ruthless world through family connections. At first they're out of their depth and uneasy with what is asked of them, but they learn fast that keeping quiet, keeping copies and choosing the right patron pays. The question is how much of their conscience they'll trade for security. | conflicts: power_vs_morality,belonging_vs_integrity | situations: new_job,coming_of_age,mentor_and_protege,imposter_syndrome | tone: ambiguous
arc:succession/gerri_kellman/competent_and_overlooked | Gerri Kellman | the capable insider nobody considers for the top | An experienced, highly competent person has spent decades making a powerful family's problems disappear. Everyone relies on them and nobody sees them as a leader. When the family's infighting threatens everything, they have to decide how far to protect others, how far to protect themselves, and whether they want a turn at the top. | conflicts: loyalty_vs_ambition,power_vs_morality | situations: responsibility_you_didnt_ask_for,mentor_and_protege,becoming_a_manager,burnout_at_work | tone: bittersweet
arc:ted_lasso/ted_lasso/leading_without_knowing_the_rules | Ted Lasso | leading a group that expects you to fail | A person is dropped into a leadership role in an unfamiliar world where they don't know the rules, the language or the culture, and everyone is waiting for them to fail. Instead of faking expertise, they bet on kindness, curiosity and believing in people. The question is whether decency can actually win when the results, the critics and the pressure keep coming. | conflicts: fitting_in_vs_standing_out,perfectionism_vs_good_enough | situations: new_job,becoming_a_manager,moving_somewhere_new,imposter_syndrome | tone: bittersweet
arc:ted_lasso/ted_lasso/behind_the_smile | Ted Lasso | the helper who can't ask for help | A warm, funny person who is always there for everyone else uses constant optimism and busyness to keep old pain at arm's length. As their personal life strains, the feelings they have never faced start leaking out in their body and their sleep. They have to learn that asking for help is not weakness, and that you cannot outrun what happened to you as a child. | conflicts: holding_on_vs_letting_go,control_vs_trust | situations: divorce,grief_and_loss,loneliness,burnout_at_work | tone: hopeful
arc:ted_lasso/ted_lasso/parenting_from_across_an_ocean | Ted Lasso | parenting from far away while building a new life | A devoted parent takes an opportunity far from home, telling themselves it is the right thing for everyone. The new life becomes meaningful and full of people who need them, while their child grows up through a screen. Eventually they have to weigh the place and people they have built against being physically present for their kid. | conflicts: career_vs_relationships,duty_vs_desire | situations: long_distance,caring_for_family,moving_somewhere_new | tone: bittersweet
arc:ted_lasso/rebecca_welton/from_revenge_to_healing | Rebecca Welton | turning heartbreak into a plan for revenge | After years of being humiliated and cheated on by a charming partner the world adores, a person is left with the one thing their ex truly loved. Their pain curdles into a quiet campaign to hurt them back, even if innocent people are caught in it. The real question becomes whether they can stop letting the ex define their life and let people who care about them in. | conflicts: revenge_vs_forgiveness,holding_on_vs_letting_go | situations: divorce,redemption_after_mistakes,starting_over,finding_your_people | tone: hopeful
arc:ted_lasso/rebecca_welton/letting_herself_want_again | Rebecca Welton | daring to want love and family after a bad marriage | After a long relationship that left them feeling unwanted, a person in midlife isn't sure whether they still want love, whether they deserve it, or whether it is too late for the family they once hoped for. They date, settle, second-guess and sometimes fall for exactly the wrong person on paper. Slowly they learn to stop settling for 'fine' and to listen to what they actually want. | conflicts: safety_vs_growth,duty_vs_desire | situations: starting_over,falling_for_someone_unexpected,midlife_reinvention,difficult_parent | tone: hopeful
arc:ted_lasso/roy_kent/who_am_i_after_this | Roy Kent | losing the identity your career gave you | Someone who has been exceptional at one thing their whole life starts to feel it slipping away as they age. Their pride makes it hard to admit, and they have no plan for who to be afterwards. They have to find out whether their worth was ever just their performance, and learn to try new things badly in front of people. | conflicts: past_vs_future,holding_on_vs_letting_go | situations: career_change,identity_and_self_acceptance,losing_a_job,illness_or_injury | tone: hopeful
arc:ted_lasso/roy_kent/letting_someone_in | Roy Kent | a guarded person learning to love out loud | A person who equates vulnerability with weakness falls for someone who sees straight through their tough exterior. Loving them means learning to talk about feelings, accept help and not pull away when things get real. When fear of being left creeps in, they have to decide whether to protect themselves or stay open. | conflicts: independence_vs_connection,control_vs_trust | situations: falling_for_someone_unexpected,breakup,identity_and_self_acceptance | tone: bittersweet
arc:ted_lasso/roy_kent/leading_the_ones_he_once_fought | Roy Kent | stepping up to lead when you'd rather not | A respected but prickly veteran would rather keep their head down, yet the group keeps looking to them. They have to learn that leadership is not just toughness but taking responsibility for others, including people they can't stand. Over time they find themselves mentoring the very person who used to be their rival. | conflicts: belonging_vs_integrity,revenge_vs_forgiveness | situations: responsibility_you_didnt_ask_for,mentor_and_protege,leading_former_peers,becoming_a_manager | tone: hopeful
arc:ted_lasso/keeley_jones/taken_seriously | Keeley Jones | proving you're more than your image | A person known mainly for their looks and charm realises they have real talent for building things and understanding people. Moving into a serious professional world means facing people who dismiss them, doubting themselves, and learning to lead others. Success brings new questions about whether they belong at the top and what it costs. | conflicts: career_vs_relationships,fitting_in_vs_standing_out | situations: career_change,starting_a_business,imposter_syndrome,becoming_a_manager | tone: hopeful
arc:ted_lasso/keeley_jones/choosing_herself | Keeley Jones | learning what you deserve in love | A warm person in a relationship with someone self-absorbed begins to realise they deserve accountability and respect. They move on to someone better but face new tensions: jealousy, space, and whether their growing ambition fits the relationship. Eventually they have to decide whether to be defined by who they are with or to choose themselves. | conflicts: independence_vs_connection,career_vs_relationships | situations: breakup,falling_for_someone_unexpected,identity_and_self_acceptance | tone: hopeful
arc:ted_lasso/jamie_tartt/the_fathers_voice | Jamie Tartt | a harsh parent's voice in your head | A gifted young person has built their whole personality around never looking weak, because the parent whose approval they crave only respects toughness and winning. The arrogance hides deep insecurity, and the parent's voice drowns out everyone else's. They have to separate who they are from who they were raised to be, set boundaries, and decide what to do with the anger and hurt. | conflicts: self_vs_family_expectations,revenge_vs_forgiveness | situations: difficult_parent,coming_of_age,identity_and_self_acceptance,family_expectations | tone: hopeful
arc:ted_lasso/jamie_tartt/from_star_to_teammate | Jamie Tartt | from self-centred star to team player | The most talented person in the room has always been rewarded for being selfish. When they are held accountable, they lose the relationships, jobs and admirers they took for granted, and have to earn their way back with people who have every reason to dislike them. They discover that being part of something bigger than yourself can feel better than being the star. | conflicts: fitting_in_vs_standing_out,independence_vs_connection | situations: redemption_after_mistakes,mentor_and_protege,finding_your_people,starting_over | tone: hopeful
